,filename,content
1286,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Las Pinas Metro Manila And herein referred to as the Resident WITNESSETH
1287,6683129-House-Rental-Contract-Geraldine-Galinato-v2,In consideration of the agreements of the Resident known as GERALDINE O GALINATO the Owner known as Antonio Levy S Ingles Jr and/or
1288,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Mary Rose C Ingles hereby rent their the dwelling/house located at Lot 6 Block 20 Royal South Townhomes Marcos Alvarez Avenue Talon 5 Las Pinas City Metro Manila for the period commencing on the 20th day of May 2007 and monthly thereafter until the 20th day of May 2008 at which time this Agreement is terminated Resident in consideration of Owner permitting them to occupy
1289,6683129-House-Rental-Contract-Geraldine-Galinato-v2,the above property hereby agrees to the following terms 1 RENT To pay as rental the sum of SIX THOUSAND FIVE HUNDRED
1290,6683129-House-Rental-Contract-Geraldine-Galinato-v2,PESOS IP 6
1291,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 001 per month due and payable in advance from the 20th day of every month 2 FAILURE TO PAY ON TIME Failure to pay the rent will result in being served a Notice to End Residential Tenancy
1292,6683129-House-Rental-Contract-Geraldine-Galinato-v2,This Notice may be served if the Resident has an outstanding balance from failure to pay the rent This Notice may also be served from being habitually late in paying the rent regardless of the balance owed Once the Notice to End Residential Tenancy is received
1293,6683129-House-Rental-Contract-Geraldine-Galinato-v2,the Resident will have a prescribed time to pay all of the amount overdue on the rent
1294,6683129-House-Rental-Contract-Geraldine-Galinato-v2,A three-dav grace period will be allowed for late payment
1295,6683129-House-Rental-Contract-Geraldine-Galinato-v2,However failure to pay the monthly rental within the grace period is subject to FIVE 5 PERCENT interest per month of delay as penalty Habitual failure of the Resident to pay within the prescribed time shall result in the Owner taking immediate legal action to evict the Resident from the premises and seize the security deposit
1296,6683129-House-Rental-Contract-Geraldine-Galinato-v2,3 SECURITY DEPOSIT Resident agrees to pay a deposit in the amount of SIX THOUSAND FIVE HUNDRED
1297,6683129-House-Rental-Contract-Geraldine-Galinato-v2,PESOS IP 6
1298,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 001 to secure Resident s pledge of full compliance with the terms of this agreement
1299,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Note THE DEPOSIT MAY NOT BE USED BY TENANT TO PAY THE RENT DURING THE TENANCY
1300,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The security deposit will be used at the end of the tenancy to compensate the Owner for any damages or unpaid rent or charges and will be repaired or replaced at Resident s expense with funds other than the deposit 4 METHOD OF PAYMENT
1301,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The initial advance payment of rent and deposit under this contract be PAID IN CASH
1302,6683129-House-Rental-Contract-Geraldine-Galinato-v2,at least 7 days before the date of moving-in Thereafter monthly rent payments must be paid by POST DATED CHECKS payable to ANTONIO LEVY S INGLES JR until a first check is dishonored and returned unpaid Regardless of cause no other additional payments may afterwards be made by check Checks returned will not be redeposited
1303,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The Resident will be notified by a 3 day notice and will be required to pay the amount due in cash 5 SCHEDULE OF PAYMENT Seq
1304,6683129-House-Rental-Contract-Geraldine-Galinato-v2,No Due Date Security Deposit 1
1305,6683129-House-Rental-Contract-Geraldine-Galinato-v2,5/20/2007 Php 6 500 00
1306,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Monthly Rental Advance Payment From To CASH 2 5/20/2007 5/20/2007
1307,6683129-House-Rental-Contract-Geraldine-Galinato-v2,6/20/2007
1308,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Php 6 500 00
1309,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Payment in PDCs From To PDCs 3 6/20/2007 6/20/2007
1310,6683129-House-Rental-Contract-Geraldine-Galinato-v2,7/20/2007
1311,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Php 6 500 00 4
1312,6683129-House-Rental-Contract-Geraldine-Galinato-v2,7/20/2007
1313,6683129-House-Rental-Contract-Geraldine-Galinato-v2,7/20/2007
1314,6683129-House-Rental-Contract-Geraldine-Galinato-v2,8/20/2007
1315,6683129-House-Rental-Contract-Geraldine-Galinato-v2,6 500 00 5
1316,6683129-House-Rental-Contract-Geraldine-Galinato-v2,8/20/2007 8/20/2007
1317,6683129-House-Rental-Contract-Geraldine-Galinato-v2,9/20/2007 6
1318,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 00
1319,6683129-House-Rental-Contract-Geraldine-Galinato-v2,6
1320,6683129-House-Rental-Contract-Geraldine-Galinato-v2,9/20/2007 9/20/2007
1321,6683129-House-Rental-Contract-Geraldine-Galinato-v2,10/20/2007 6 500 00 7 10/20/2007 10/20/2007 11/20/2007 6 500 00
1322,6683129-House-Rental-Contract-Geraldine-Galinato-v2,8 11/20/2007 11/20/2007 12/20/2007 6 500 00 9 12/20/2007 12/20/2007
1323,6683129-House-Rental-Contract-Geraldine-Galinato-v2,1/20/2008 6
1324,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 00
1325,6683129-House-Rental-Contract-Geraldine-Galinato-v2,10 1/20/2008 1/20/2007 2/20/2008 6 500 00 11 2/20/2008 2/20/2008 3/20/2008 6 500 00 12
1326,6683129-House-Rental-Contract-Geraldine-Galinato-v2,3/20/2008 3/20/2008 4/20/2008 6
1327,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 00 13 4/20/2008 4/20/2008
1328,6683129-House-Rental-Contract-Geraldine-Galinato-v2,5/20/2008 6 500 00
1329,6683129-House-Rental-Contract-Geraldine-Galinato-v2,6 SUBLETTING
1330,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Without first requesting permission from the Owner Resident agrees not to assign this agreement nor to sub-let any part of the property nor to allow any other person to live therein other than the following 1 Surname Name of the Resident 2 Surname Name Relation to the Resident 3 Surname Name Relation to the Resident 4 Surname Name Relation to the Resident 5 Surname Name Relation to the Resident 6 Surname Name Relation to the Resident Further that covenants contained in the House Rental Contract once breached can not afterward be performed and that eviction proceedings may be commenced at once without notice 7 OWNER S STATEMENTS
1331,6683129-House-Rental-Contract-Geraldine-Galinato-v2,All rights given to the Owner by this agreement shall be cumulative in addition to any other laws which might exist or come into being Any exercise or failure to exercise by the Owner of any right shall not act as a waiver of any other rights
1332,6683129-House-Rental-Contract-Geraldine-Galinato-v2,No statement or promise of Owner as to tenancy repairs alternations or other terms and conditions shall be binding unless specified in writing and specifically endorsed 8 COURT COSTS
1333,6683129-House-Rental-Contract-Geraldine-Galinato-v2,This agreement shall be governed by the laws of the Republic of the Philippines
1334,6683129-House-Rental-Contract-Geraldine-Galinato-v2,In the event that any portion of this agreement shall be found to be unsupportable under the law the remaining provisions shall continue to be valid and subject to enforcement in the courts without exception 9 DEFAULT BY RESIDENT
1335,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Any breach or violation of any provision of this agreement by Resident or any untrue or misleading information in Resident s application shall give the Owner the right to terminate this contract evict the Resident and to take possession of the residence
1336,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The Resident agrees to a forfeiture of the security deposit and Owner may still purse any remaining amounts due and owing 9 ACCEPTANCE OF PROPERTY Resident
1337,6683129-House-Rental-Contract-Geraldine-Galinato-v2,accepts the AS IS condition of the property waiving inspection of same by Owner and agrees to notify Owner of any defects Resident further agrees to indemnify or assure Owner against any loss or liability arising out of Resident s use of the property 10
1338,6683129-House-Rental-Contract-Geraldine-Galinato-v2,MAINTENANCE Resident agrees to maintain the premises during the period of this agreement This includes woodwork ceilings walls floors furnishings and fixtures appliances
1339,6683129-House-Rental-Contract-Geraldine-Galinato-v2,windows screens doors fences plumbing electrical and mechanical systems Tacks nails or other objects nailed or screwed into the walls or ceilings or floors will be removed at the termination of this agreement Damage caused by tacks nails or other objects nailed or screwed into the ceilings or walls or floors damage caused by rain and wind as a result of leaving windows or doors open or damage caused by overflow of water or stoppage of waste pipes breakage of glass and damage to screens whether caused by abuse or neglect
1340,6683129-House-Rental-Contract-Geraldine-Galinato-v2,is the responsibility of the Resident 11 RESIDENT S OBLIGATIONS
1341,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The Residents agrees to meet all of Resident s obligations including A Taking affirmative action to insure that nothing exists which might piace the Owner in violation of applicable building housing and health codes B
1342,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Keeping the dwelling/house clean and sanitary removing garbage and trash as they accumulate maintaining plumbing in good working order to prevent stoppages and or leakage of plumbing fixtures faucets pipes etc
1343,6683129-House-Rental-Contract-Geraldine-Galinato-v2,C Operate all electrical plumbing sanitary and other appliances in a reasonable and safe manner D Assuring
1344,6683129-House-Rental-Contract-Geraldine-Galinato-v2,that property belonging to the Owncr is safeguarded against damage destruction loss removal or theft E
1345,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Conducting him/herself his/her family friends guests and visitors in a manner which will not disturb others Resident warrants that he/
1346,6683129-House-Rental-Contract-Geraldine-Galinato-v2,she will meet the above conditions in every respect and acknowledges that failure to do so will be grounds for termination of this agreement and loss of all deposits without further recourse
1347,6683129-House-Rental-Contract-Geraldine-Galinato-v2,13 CLEANING Resident accepts premises in its current state of cleanliness and agrees to return it in a like condition 14 REMOVAL OF PROPERTY Resident agrees not to remove or alter in any way Owner s property without first requesting permission from the Owner Any removal or alteration of Owner s property without permission shall constitute abandonment and surrender of the premises and termination by the tenant of this agreement
1348,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Owner may take immediate possession and exclude Resident from the property storing all Resident possessions at Resident s expense pending reimbursement in full for Owner s loss and damages 15 REPAIRS The Resident should contact the Owner for emergencies or for urgent and major repairs In the event repairs are needed beyond the competence of the Resident
1349,6683129-House-Rental-Contract-Geraldine-Galinato-v2,he
1350,6683129-House-Rental-Contract-Geraldine-Galinato-v2,/
1351,6683129-House-Rental-Contract-Geraldine-Galinato-v2,she is urged to arrange for professional assistance
1352,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Any improvement made by the tenant shall become the property of the Owner at the conclusion of this agreement 16 UTILITIES Resident shall be responsible for payments of
1353,6683129-House-Rental-Contract-Geraldine-Galinato-v2,all utilities electricity water and sewer charges association dues telephone or other bills incurred during their residency
1354,6683129-House-Rental-Contract-Geraldine-Galinato-v2,They specifically authorize the Owner to deduct amounts of unpaid bills from their deposits in the event they remain unpaid after the termination of this agreement
1355,6683129-House-Rental-Contract-Geraldine-Galinato-v2,17 PHONE Resident may install and maintain telephone service and agrees to furnish to the owner the phone number and any changes within 3 days after installation
1356,6683129-House-Rental-Contract-Geraldine-Galinato-v2,18 VEHICLES Resident agrees to park ONLY ON
1357,6683129-House-Rental-Contract-Geraldine-Galinato-v2,THE PAVED DRIVEWAY PROVIDED his/her automobile described as follows
1358,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Resident agrees that no vehicle may be repaired in the paved driveway 19 PETS
1359,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The Resident specifically understands and agrees A No pet which is attacked-trained or vicious with a history of biting people or other animals or of property damage will be kept on the premises B
1360,6683129-House-Rental-Contract-Geraldine-Galinato-v2,That the Resident is solely responsible for any and all damage to the Owner s property including but not limited to the premises blinds wall furnishings and appliances C
1361,6683129-House-Rental-Contract-Geraldine-Galinato-v2,That in a like manner
1362,6683129-House-Rental-Contract-Geraldine-Galinato-v2,he/
1363,6683129-House-Rental-Contract-Geraldine-Galinato-v2,she is responsible for any and all damage or loss to persons or property of others caused by the Resident s pet and
1364,6683129-House-Rental-Contract-Geraldine-Galinato-v2,in this regard does hereby agree to hold the Owner harmless for any such damage D That all pet should be maintained in a humane and lawful manner E That all pet waste shall be removed and disposed of promptly including waste in neighbor s yards distributed by Resident s pets F That all pets shall be maintained so as to not cause annoyance to others 20 RESIDENT S ABANDONMENT
1365,6683129-House-Rental-Contract-Geraldine-Galinato-v2,If Resident leaves said premises unoccupied for 15 days while rent is due and unpaid Owner is granted the right hereunder to take immediate possession thereof and to exclude Resident there from removing at his/her expense all his/her property contained therein and placing it into storage at Resident s expense 21 TERMINATION
1366,6683129-House-Rental-Contract-Geraldine-Galinato-v2,After one month s rental payment has been received this contract may be terminated by mutual consent of the parties or by either party giving written notice of at least 15 days prior to the end of any monthly period All parties agree that termination of this agreement prior to the 20th day of May 2008 regardless of cause will constitute a breach of the tenancy as agreed on page 1 and all deposits shall be forfeited in favor of the Owner as full liquidated damages at the Owner s option 23 RETURN OF DEPOSIT
1367,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Thirty days after termination of occupancy the Owner will send the balance of the deposit to the address provided by the Resident payable to the signatories hereto or Owner will impose a claim on the deposit and so notify the Resident by certified letter If such written claim is not sent the Owner relinquishes his right to make any further claim on the deposit and must return it to the Resident
1368,6683129-House-Rental-Contract-Geraldine-Galinato-v2,provided Residents has given the Owner notice of intent to vacate abandon and terminate this agreement proper to the expiration of its full term at least 7 days in advance 24 RELEASE OF DEPOSIT Release of security deposit is subject to the provisions as follows
1369,6683129-House-Rental-Contract-Geraldine-Galinato-v2,A The full term of this agreement has been completed
1370,6683129-House-Rental-Contract-Geraldine-Galinato-v2,B Formal written notice has been given C No damage or deterioration to the premises structures or grounds is evident D
1371,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The entire dwelling/house appliance and closets are clean and left free of insects and all debris and garbage have been removed from the property walls ceilings and floors are cleaned and left odorless E Any and all unpaid
1372,6683129-House-Rental-Contract-Geraldine-Galinato-v2,charges delinquent rents utility charges etc have been paid in full F
1373,6683129-House-Rental-Contract-Geraldine-Galinato-v2,All keys have been returned including keys to any new locks installed while Residents was in possession G A forwarding address has been left with the Owner 26 OWNERS AGENTS AND ACCESS
1374,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The Owner may be represented by an agent who will carry identification Resident specifically agrees to permit the Owner or agent access to the premises for the purposes of inspection repairs or to show the property to another person at reasonable hours on request 27 RENEWAI TERM
1375,6683129-House-Rental-Contract-Geraldine-Galinato-v2,At the end of initial term herein Owner may elect to renew for another term but at a rental increase of FIVE HUNDRED PESOS IP 500
1376,6683129-House-Rental-Contract-Geraldine-Galinato-v2,001 to the current agreed rental pay
1377,6683129-House-Rental-Contract-Geraldine-Galinato-v2,30 ACKNOWLEDGMENT
1378,6683129-House-Rental-Contract-Geraldine-Galinato-v2,In this agreement the Singular number where used will also include the Plural the Masculine gender will include the Feminine the terms Owner Owners and Owner will include Landlord Lesser and the terms Resident Residents and Resident will include Tenant Lessee
1379,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The below-signed parties acknowledge that they have read and understand all of the provisions of this agreement This contract is bound by all heirs executors successors
1380,6683129-House-Rental-Contract-Geraldine-Galinato-v2,and/or assigns 31 LEGAL CONTRACT
1381,6683129-House-Rental-Contract-Geraldine-Galinato-v2,This is a legally binding contract If you do not understand any part of this contract seek competent legal advice before signing 32 RIGHT TO SIGN
1382,6683129-House-Rental-Contract-Geraldine-Galinato-v2,The individual signing this House Rental Contract as to Resident stipulates and warrants that he/
1383,6683129-House-Rental-Contract-Geraldine-Galinato-v2,she has the right to sign for and to bind all occupants IN WITNESS
1384,6683129-House-Rental-Contract-Geraldine-Galinato-v2,WHEREOF the parties hereto have set their hands this 2007 at Manila day of May GERALDINE Q GALINATO
1385,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Resident CELESTINO ALFARO
1386,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Resident s
1387,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Immediate Relative / Occupant Mary Rose C Ingles Owner Antonio Levy S Ingles Jr Owner SIGNED IN THE PRESENCE OF WITNESS REPUBLIC OF THE PHILIPPINES CITY OF MANILA SS Antonio Levy S Ingles
1388,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Jr Geraldine Q Galitano COMMUNITY TAX
1389,6683129-House-Rental-Contract-Geraldine-Galinato-v2,NO / PASSPORT NUMBER PP0390709 QQ0883199 DATE/PLACE ISSUED November 10 2004/
1390,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Manila August 15 2005/ Manila BEFORE ME a Notary Public for and in Manila personally appeared the following persons known to me and to me known to be the same persons who executed the foregoing instrument and acknowledgement to me that the same is their free and voluntary act and deed This instrument refers to as House Rental Contract of a two-bedroom residential unit located at Lot
1391,6683129-House-Rental-Contract-Geraldine-Galinato-v2,6 Block 20 Royal South Townhomes Marcos Alvarez Avenue Talon 5 Las Pinas City Metro Manila consisting of five 5 pages including this one wherein this acknowledgement is written and has been signed by the parties hereto and their instrumental witnesses at the upper portion of this page and left hand margin of all other pages hereof 2007
1392,6683129-House-Rental-Contract-Geraldine-Galinato-v2,WITNESS MY HAND AND SEAL this PROMISORY NOTE DOCUMENT
1393,6683129-House-Rental-Contract-Geraldine-Galinato-v2,I GERALDINE O CAM NATO Resident of legal age with residence and postal address at 6 Manganese Road Pilar Village
1394,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Las Pinas Metro Manila PROMISED TO GIVE ALL THE ELEVEN
1395,6683129-House-Rental-Contract-Geraldine-Galinato-v2,11 POST DATED CHECKS on or before the 20th of June 2007 payable to ANTONIO
1396,6683129-House-Rental-Contract-Geraldine-Galinato-v2,LEVY S INGLES JR Owner as monthly rent payments from June 20 2007 to May 20 2007 of the Owner house located at Lot 6 Block 20 Royal South Townhomes Marcos Alvarez Avenue Talon 5
1397,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Las Pinas City Metro Manila SCHEDULE OF PAYMENT of 11 PDCs from June 20 2007 to May 20 2007 Payment in PDCs From To PDCs 1 6/20/2007 6/20/2007
1398,6683129-House-Rental-Contract-Geraldine-Galinato-v2,7/20/2007
1399,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Php 6 500 00 2 7/20/2007
1400,6683129-House-Rental-Contract-Geraldine-Galinato-v2,7/20/2007
1401,6683129-House-Rental-Contract-Geraldine-Galinato-v2,8/20/2007
1402,6683129-House-Rental-Contract-Geraldine-Galinato-v2,6 500 00 3
1403,6683129-House-Rental-Contract-Geraldine-Galinato-v2,8/20/2007 8/20/2007
1404,6683129-House-Rental-Contract-Geraldine-Galinato-v2,9/20/2007 6
1405,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500
1406,6683129-House-Rental-Contract-Geraldine-Galinato-v2,00 4
1407,6683129-House-Rental-Contract-Geraldine-Galinato-v2,9/20/2007
1408,6683129-House-Rental-Contract-Geraldine-Galinato-v2,9/20/2007
1409,6683129-House-Rental-Contract-Geraldine-Galinato-v2,10/20/2007 6
1410,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 00 5 10/20/2007 10/20/2007 11/20/2007
1411,6683129-House-Rental-Contract-Geraldine-Galinato-v2,6 500 00
1412,6683129-House-Rental-Contract-Geraldine-Galinato-v2,6 11/20/2007 11/20/2007 12/20/2007 6 500 00 7 12/20/2007 12/20/2007 1/20/2008 6
1413,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 00 8 1/20/2008 1/20/2007 2/20/2008 6 500 00 9 2/20/2008 2/20/2008 3/20/2008 6 500 00 10
1414,6683129-House-Rental-Contract-Geraldine-Galinato-v2,3/20/2008 3/20/2008 4/20/2008 6
1415,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 00 11 4/20/2008 4/20/2008
1416,6683129-House-Rental-Contract-Geraldine-Galinato-v2,5/20/2008 6
1417,6683129-House-Rental-Contract-Geraldine-Galinato-v2,500 00 Failure to FUFILL
1418,6683129-House-Rental-Contract-Geraldine-Galinato-v2,THIS PROMISED AS
1419,6683129-House-Rental-Contract-Geraldine-Galinato-v2,STATED ABOVE will result to Resident and other occupants to freely and voluntarily self evict themselves from the Owner sf house The Resident / Occupant hereto have set their hands this 20th day of May 2007 at Lot 6 Block 20 Royal South Townhomes Marcos Alvarez Avenue Talon 5
1420,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Las Pinas City Metro Manila GERALDINE Q GALINATO
1421,6683129-House-Rental-Contract-Geraldine-Galinato-v2,Resident CELESTINO ALFARO Occupant MIA ALFARO Occupant JED ALFARO Occupant
1422,77112358-Jaggu-Rental-Agreemnt,RENTAL AGREEMENT
1423,77112358-Jaggu-Rental-Agreemnt,This RENTAL AGREEMENT is made and executed on this 10th- mav 2009by and between BETWEEN Sri E Anwar 222 16 Main 6th Cross BTM 2nd
1424,77112358-Jaggu-Rental-Agreemnt,Stage E W S Bangalore-560076 Hereinafter called as LESSOR of the one part and Mohammed Ishaq s/o Mohammed Moosa 415 ground floor 29th main 8th cross
1425,77112358-Jaggu-Rental-Agreemnt,Near M E S college B T M 2nd Bangalore-560076
1426,77112358-Jaggu-Rental-Agreemnt,Here in after called as the LESSEE of the other part and in witnesses as follows
1427,77112358-Jaggu-Rental-Agreemnt,Where as the terms the Lessor and Lessee shall mean and include their respective heirs legeal representative administrators executors and assigns
1428,77112358-Jaggu-Rental-Agreemnt,WHEREAS the Lessor is the sole and absolute owner of the schedule property described hereunder and wheras
1429,77112358-Jaggu-Rental-Agreemnt,the Lessor is intend to letout the said house to the lessee on rental basis for a monthly rent of 4000/- and whereas the Lessee is willing to take the below house and agreeing to pay the rent the Lessor regularly
1430,77112358-Jaggu-Rental-Agreemnt,This Lease executed for a period of 1 l Months from the date of 10/05/2009 but it may be extended by mutual consent of the Lessor and Lessee
1431,77112358-Jaggu-Rental-Agreemnt,The above said rent will be enhanced by 10 in every 11 months once on the existing rent Whereas the Lessee has paid a sum of 40000/- as advance to the Lessor before the following witnesses and acknowledge the receipt of the same This amount will be refundable to the Lessee by the Lessor at the time of vacating the house and this amount will not carry any interest Whereas the Lessee shall not sub-let runderlet-let the premises to any person without written permission from the Lessor Incase the Lessee does not pay the said rent to the lessor continuosly three months the Lessor is at liberty to evict the lessee from the premises
1432,77112358-Jaggu-Rental-Agreemnt,Whereas the Lessee hereby agrees pay to the Lessor every month electricity charges to the concerned authority without arrears
1433,77112358-Jaggu-Rental-Agreemnt,If any arrears at the time of vacating the premises the same will be deducted from the advance amount
1434,77112358-Jaggu-Rental-Agreemnt,Whereas the Lessee hereby agreed to pay the said rent and water charges to the lessor on or before 15th of every English calendar month
1435,77112358-Jaggu-Rental-Agreemnt,Whereas the parties named above shall terminate this agreement by giving 3 months notice in advance
1436,77112358-Jaggu-Rental-Agreemnt,Whereas the Lessee hereby agreed to keep the premises in good and tenantable conditions without damages if any damages caused by the Lessee the same will be replaced by the Lessee or the said amount will be deducted from the advance
1437,77112358-Jaggu-Rental-Agreemnt,Whereas the lessee shall not make any additional alterations to the schedule premises at all reasonable hours
1438,77112358-Jaggu-Rental-Agreemnt,Whereas the lessee shall allow the Lessor or his legal representatives in the schedule premises under the lease for insepection of the schedule premises at all reasonable hours
1439,77112358-Jaggu-Rental-Agreemnt,Whereas the lessee shall not store and keep any highly inflammable explosive material endangering life and property in the schedule property and the neighborhood
1440,77112358-Jaggu-Rental-Agreemnt,Whereas at the time of vacating the leased portion of house the Lessee shall not ask or demand any compensation from the Lessor at any cost and shall handover the vacant possession of the leased portion of house to the Lessor only Whereas the lessee shall pay the painting charges of 3200/- at the time of vacating the schedule premises
1441,77112358-Jaggu-Rental-Agreemnt,SCHEDULE All the piece and parcel of the property bearing Ground Floor in the premises
1442,77112358-Jaggu-Rental-Agreemnt,1
1443,77112358-Jaggu-Rental-Agreemnt,0 415 8 Cross 29th
1444,77112358-Jaggu-Rental-Agreemnt,Main BTM 2nd Stage E W S
1445,77112358-Jaggu-Rental-Agreemnt,Bangalore-560076 Consisting of One hall Kitchen bathroom and lavatory with RCC roofing Fittings 1-Fan 1-Geyser IN WITNESS WHEREOF both the parties Lessor and Lessee have signed this RENTAL AGREEMENT made on the day month and year first written at Bangalore WITNESSES 1 LESSOR LESSEE 2
1446,81655723-Rental-Agreement,RENTAL AGREEMENT 1 Parties
1447,81655723-Rental-Agreement,The parties to this agreement are LEE MING IC 521212-01-6009 hereinafter called landlord and JIMMY SINAU IC
1448,81655723-Rental-Agreement,850419-13-5213 herinafter called tenant 2
1449,81655723-Rental-Agreement,Property Landlord hereby lets the following property to tenant for the term of this agreement the real property known as 58-01-02 Jalan pulai
1450,81655723-Rental-Agreement,45 Taman pulai utama 81300
1451,81655723-Rental-Agreement,Skudai 3 Term
1452,81655723-Rental-Agreement,This agreement shall run from 1-8-2011 to 1-8-2012 4 Rent
1453,81655723-Rental-Agreement,The monthly rental for said property shall be RM 450 due and payable by check by the First day of each month
1454,81655723-Rental-Agreement,5 Deposits Tenant will pay the following deposits and/or
1455,81655723-Rental-Agreement,fees Deposit RM450 Utilities RM450
1456,81655723-Rental-Agreement,This amount will be refunded within three weeks following the termination of the tenancy unpaid rent charges for damages beyond normal wear and tear and costs for reasonable cleaning may be deducted In addition
1457,81655723-Rental-Agreement,it is agreed 6 Tenant shall not lease sublease or assign the premises without the prior written consent of the landlord 7 Landlord may enter the premises at reasonable times for the purpose of inspection maintenance or repair and to show the premises to buyers or prospective tenants In all instances except those of emergency or abandonment the landlord shall give tenant reasonable notice prior to such an entry
1458,81655723-Rental-Agreement,8 Tenant agrees to occupy the premises and shall keep the same in good condition reasonable wear and tear excepted and shall not make any alterations thereon without the written consent of the landlord 9 Tenant agrees not to use the premises in such a manner as to disturb the peace and quiet of other tenants in the building
1459,81655723-Rental-Agreement,Tenant further agrees not to maintain a public nuisance and not conduct business or commercial activities on the premises 10 Tenant shall upon termination of this agreement vacated and return dwelling in the same condition that it was received less reasonable wear and tear and other damages beyond the Tenant s control 11 In a dispute between landlord and tenant which gives rise to any action in court the losing party will pay the court costs and reasonable attorney fees of the successful party
1460,81655723-Rental-Agreement,We the undersigned agree to this Rental Agreement Landlord Tenant LEE MING JIMMY SINAU Signature Signature Date Date
1461,95421373-Agreement,WHEREAS the LANDLORD AGREEMENT OF RENTAL LEASE THIS AGREEMENT OF RENTAL LEASE made and entered into on this the 15th day of February 2012 15 02 2012 By and between
1462,95421373-Agreement,Mr M
1463,95421373-Agreement,SANTOSH S/
1464,95421373-Agreement,O M DATTATREYA SASTRY aged 31 years having permanent residence at FlatFI Golden pearl
1465,95421373-Agreement,No 3 V O C Street Near SAN Academy School Padmavathy Nagar Velachery Chennai-600042 hereinafter referred to as the LANDLORD Which term shall mean and include her legal heirs executors administrators legal representatives and assigns of ONE PART AND Mr Jeyanth B S/o
1466,95421373-Agreement,Balasundaram C aged 30 years working as a software Engineer Cognizant Technology Solutions Chennai having permanent residence at
1467,95421373-Agreement,No 5/856 Lakeview 3rd Street Iyyappa Nagar Madipakkam Chennai - 91 hereinafter referred to as the TENANT which term shall mean and include his legal heirs successors executors administrators legal representatives and assigns of THE OTHER PART 2
1468,95421373-Agreement,WHEREAS
1469,95421373-Agreement,the LANDLORD is the owner and landlord of all that First Floor premises comprising of a 2 Bed Room portion of the residential Flat bearing address FLAT
1470,95421373-Agreement,NO FI GOLDEN PEARL
1471,95421373-Agreement,NO 3 V O C STREET
1472,95421373-Agreement,PADMAVATHI NAGAR EXTN VELACHERY CHENNAI - 600 042
1473,95421373-Agreement,more fully described in the schedule hereunder and SCHEDULE PREMISES
1474,95421373-Agreement,WHEREAS
1475,95421373-Agreement,the TENANT approached the LANDLORD to let out the SCHEDULE PREMISES and the LANDLORD agreed to let out the SCHEDULE PREMISES on the terms and conditions hereinafter set forth NOW
1476,95421373-Agreement,THEREFORE THIS AGREEMENT OF LEASE WITNESSETH 1
1477,95421373-Agreement,RENTAL LEASE PERIOD
1478,95421373-Agreement,The Lease is for a period of 11 months effective from 11th day of March 2012 to 10th day of February 2013 2 SECURITY DEPOSIT
